City,Date,RPM,NOx,CO2,SO2
Mumbai,01-01-2015,0,27.38,0,0
Mumbai,02-01-2015,0,26.2,0,0
Mumbai,03-01-2015,0,26.4,0,0
Mumbai,04-01-2015,0,25.97,0,0
Mumbai,05-01-2015,0,25.18,0,0
Mumbai,06-01-2015,0,26.41,0,0
Mumbai,07-01-2015,0,27.8,0,0
Mumbai,08-01-2015,0,27.48,0,0
Mumbai,09-01-2015,0,27.22,0,0
Mumbai,10-01-2015,0,28.3,0,0
Mumbai,11-01-2015,0,27.57,0,0
Mumbai,12-01-2015,0,28.44,0,0
Mumbai,13-01-2015,0,29.15,0,0
Mumbai,14-01-2015,0,28.59,0,0
Mumbai,15-01-2015,0,27.83,0,0
Mumbai,16-01-2015,0,27.1,0,0
Mumbai,17-01-2015,0,27.21,0,0
Mumbai,18-01-2015,0,27.89,0,0
Mumbai,19-01-2015,0,26.78,0,0
Mumbai,20-01-2015,0,25.39,0,0
Mumbai,21-01-2015,0,25.4,0,0
Mumbai,22-01-2015,0,24.28,0,0
Mumbai,23-01-2015,0,26.51,0,0
Mumbai,24-01-2015,0,26.59,0,0
Mumbai,25-01-2015,0,26.27,0,0
Mumbai,26-01-2015,0,26.86,0,0
Mumbai,27-01-2015,0,27.26,0,0
Mumbai,28-01-2015,0,26.45,0,0
Mumbai,29-01-2015,0,26.3,0,0
Mumbai,30-01-2015,0,25.64,0,0
Mumbai,31-01-2015,0,27.34,0,0
Mumbai,01-02-2015,0,27.25,0,0
Mumbai,02-02-2015,0,26,0,0
Mumbai,03-02-2015,0,28.16,0,0
Mumbai,04-02-2015,0,29.13,0,0
Mumbai,05-02-2015,0,28.98,0,0
Mumbai,06-02-2015,0,28.69,0,0
Mumbai,07-02-2015,0,27.46,0,0
Mumbai,08-02-2015,0,26.77,0,0
Mumbai,09-02-2015,0,28.25,0,0
Mumbai,10-02-2015,0,28.48,0,0
Mumbai,11-02-2015,0,27.56,0,0
Mumbai,12-02-2015,0,27.86,0,0
Mumbai,13-02-2015,0,28,0,0
Mumbai,14-02-2015,0,28.2,0,0
Mumbai,15-02-2015,0,25.99,0,0
Mumbai,16-02-2015,0,25.47,0,0
Mumbai,17-02-2015,0,26.31,0,0
Mumbai,18-02-2015,0,25.14,0,0
Mumbai,19-02-2015,0,25.22,0,0
Mumbai,20-02-2015,0,25.44,0,0
Mumbai,21-02-2015,0,26.82,0,0
Mumbai,22-02-2015,0,27.54,0,0
Mumbai,23-02-2015,0,29.2,0,0
Mumbai,24-02-2015,0,26.68,0,0
Mumbai,25-02-2015,0,26.41,0,0
Mumbai,26-02-2015,0,26.85,0,0
Mumbai,27-02-2015,0,26.84,0,0
Mumbai,28-02-2015,0,25.4,0,0
Mumbai,01-03-2015,0,24.76,0,0
Mumbai,02-03-2015,0,27.32,0,0
Mumbai,03-03-2015,0,27.16,0,0
Mumbai,04-03-2015,0,27.37,0,0
Mumbai,05-03-2015,0,28.75,0,0
Mumbai,06-03-2015,0,30.51,0,0
Mumbai,07-03-2015,0,27.12,0,0
Mumbai,08-03-2015,0,27.7,0,0
Mumbai,09-03-2015,0,44.83,0,0
Mumbai,10-03-2015,0,148.63,0,0
Mumbai,11-03-2015,0,159.94,0,0
Mumbai,12-03-2015,0,141.44,0,0
Mumbai,13-03-2015,0,143.29,0,0
Mumbai,14-03-2015,0,96.51,0,0
Mumbai,15-03-2015,0,68.31,0,0
Mumbai,16-03-2015,0,77.33,0,0
Mumbai,17-03-2015,0,147.88,0,0
Mumbai,18-03-2015,0,146.64,0,0
Mumbai,19-03-2015,0,192.23,0,0
Mumbai,20-03-2015,0,216.78,0,0
Mumbai,21-03-2015,0,146.9,0,0
Mumbai,22-03-2015,0,129.6,0,0
Mumbai,23-03-2015,0,69.39,0,0
Mumbai,24-03-2015,0,126.4,0,0
Mumbai,25-03-2015,0,133.37,0,0
Mumbai,26-03-2015,0,75.96,0,0
Mumbai,27-03-2015,0,68.16,0,0
Mumbai,28-03-2015,0,50.92,0,0
Mumbai,29-03-2015,0,74.38,0,0
Mumbai,30-03-2015,0,83.22,0,0
Mumbai,31-03-2015,0,93.38,0,0
Mumbai,01-04-2015,0,149.29,0,0
Mumbai,02-04-2015,0,89.25,0,0
Mumbai,03-04-2015,0,73.5,0,0
Mumbai,04-04-2015,0,80.4,0,0
Mumbai,05-04-2015,0,65.24,0,0
Mumbai,06-04-2015,0,74.24,0,0
Mumbai,07-04-2015,0,13.3,0,0
Mumbai,08-04-2015,0,88.63,0,0
Mumbai,09-04-2015,0,53,0,0
Mumbai,10-04-2015,0,62,0,0
Mumbai,11-04-2015,0,41.87,0,0
Mumbai,12-04-2015,0,57.21,0,0
Mumbai,13-04-2015,0,66.13,0,0
Mumbai,14-04-2015,0,68.25,0,0
Mumbai,15-04-2015,0,14.12,0,0
Mumbai,16-04-2015,0,25.34,0,0
Mumbai,17-04-2015,0,25.7,0,0
Mumbai,18-04-2015,0,25.61,0,0
Mumbai,19-04-2015,0,25.61,0,0
Mumbai,20-04-2015,0,30.29,0,0
Mumbai,21-04-2015,0,28.14,0,0
Mumbai,22-04-2015,0,28.16,0,0
Mumbai,23-04-2015,0,28.19,0,0
Mumbai,24-04-2015,0,28.13,0,0
Mumbai,25-04-2015,0,28.24,0,0
Mumbai,26-04-2015,0,44.42,0,0
Mumbai,27-04-2015,0,66.93,0,0
Mumbai,28-04-2015,0,28.93,0,0
Mumbai,29-04-2015,0,28.81,0,0
Mumbai,30-04-2015,0,28.97,0,0
Mumbai,01-05-2015,0,29.45,0,0
Mumbai,02-05-2015,0,31.7,0,0
Mumbai,03-05-2015,0,33.46,0,0
Mumbai,04-05-2015,0,31.89,0,0
Mumbai,05-05-2015,0,27.97,0,0
Mumbai,06-05-2015,0,28.1,0,0
Mumbai,07-05-2015,0,46.54,0,0
Mumbai,08-05-2015,0,27.7,0,0
Mumbai,09-05-2015,0,27.83,0,0
Mumbai,10-05-2015,0,27.91,0,0
Mumbai,11-05-2015,0,27.9,0,0
Mumbai,12-05-2015,0,27.98,0,0
Mumbai,13-05-2015,0,25.47,0,0
Mumbai,14-05-2015,0,23.8,0,0
Mumbai,15-05-2015,0,23.12,0,0
Mumbai,16-05-2015,0,23.14,0,0
Mumbai,17-05-2015,0,23.28,0,0
Mumbai,18-05-2015,0,23.2,0,0
Mumbai,19-05-2015,0,23.14,0,0
Mumbai,20-05-2015,0,23.11,0,0
Mumbai,21-05-2015,0,23.22,0,0
Mumbai,22-05-2015,0,23.37,0,0
Mumbai,23-05-2015,0,23.46,0,0
Mumbai,24-05-2015,0,23.55,0,0
Mumbai,25-05-2015,0,23.41,0,0
Mumbai,26-05-2015,0,23.46,0,0
Mumbai,27-05-2015,0,23.5,0,0
Mumbai,28-05-2015,0,23.57,0,0
Mumbai,29-05-2015,0,23.5,0,0
Mumbai,30-05-2015,0,23.51,0,0
Mumbai,31-05-2015,0,23.78,0,0
Mumbai,01-06-2015,0,23.69,0,0
Mumbai,02-06-2015,0,41.1,0,0
Mumbai,03-06-2015,0,57.53,0,0
Mumbai,04-06-2015,0,23.38,0,0
Mumbai,05-06-2015,0,30.52,0,0
Mumbai,06-06-2015,0,23.5,0,0
Mumbai,07-06-2015,0,23.35,0,0
Mumbai,08-06-2015,0,22.96,0,0
Mumbai,09-06-2015,0,23,0,0
Mumbai,10-06-2015,0,23.6,0,0
Mumbai,11-06-2015,0,23.2,0,0
Mumbai,12-06-2015,0,22.96,0,0
Mumbai,13-06-2015,0,23.1,0,0
Mumbai,14-06-2015,0,23.4,0,0
Mumbai,15-06-2015,0,23,0,0
Mumbai,16-06-2015,0,23,0,0
Mumbai,17-06-2015,0,24.84,0,0
Mumbai,18-06-2015,0,23.16,0,0
Mumbai,19-06-2015,0,23.24,0,0
Mumbai,20-06-2015,0,16.77,0,0
Mumbai,21-06-2015,0,18.88,0,0
Mumbai,22-06-2015,0,18.87,0,0
Mumbai,23-06-2015,0,18.87,0,0
Mumbai,24-06-2015,0,18.85,0,0
Mumbai,25-06-2015,0,18.95,0,0
Mumbai,26-06-2015,0,18.98,0,0
Mumbai,27-06-2015,0,18.97,0,0
Mumbai,28-06-2015,0,19.4,0,0
Mumbai,29-06-2015,0,19.2,0,0
Mumbai,30-06-2015,0,19.4,0,0
Mumbai,01-07-2015,0,19.3,0,0
Mumbai,02-07-2015,0,19.2,0,0
Mumbai,03-07-2015,0,19.5,0,0
Mumbai,04-07-2015,0,19.11,0,0
Mumbai,05-07-2015,0,19.25,0,0
Mumbai,06-07-2015,0,19.22,0,0
Mumbai,07-07-2015,0,19.25,0,0
Mumbai,08-07-2015,0,19.24,0,0
Mumbai,09-07-2015,0,19.24,0,0
Mumbai,10-07-2015,0,19.27,0,0
Mumbai,11-07-2015,0,19.28,0,0
Mumbai,12-07-2015,0,19.39,0,0
Mumbai,13-07-2015,0,19.31,0,0
Mumbai,14-07-2015,0,19.26,0,0
Mumbai,15-07-2015,0,19.3,0,0
Mumbai,16-07-2015,0,19.41,0,0
Mumbai,17-07-2015,0,19.37,0,0
Mumbai,18-07-2015,0,19.4,0,0
Mumbai,19-07-2015,0,19.65,0,0
Mumbai,20-07-2015,0,20.18,0,0
Mumbai,21-07-2015,0,22.46,0,0
Mumbai,22-07-2015,0,27.67,0,0
Mumbai,23-07-2015,0,19.86,0,0
Mumbai,24-07-2015,0,19.92,0,0
Mumbai,25-07-2015,0,19.9,0,0
Mumbai,26-07-2015,0,19.83,0,0
Mumbai,27-07-2015,0,19.68,0,0
Mumbai,28-07-2015,0,19.71,0,0
Mumbai,29-07-2015,0,19.96,0,0
Mumbai,30-07-2015,0,29.59,0,0
Mumbai,31-07-2015,0,27.91,0,0
Mumbai,01-08-2015,0,19.74,0,0
Mumbai,02-08-2015,0,19.88,0,0
Mumbai,03-08-2015,0,20.15,0,0
Mumbai,04-08-2015,0,19.92,0,0
Mumbai,05-08-2015,0,19.96,0,0
Mumbai,06-08-2015,0,25.4,0,0
Mumbai,07-08-2015,0,19.19,0,0
Mumbai,08-08-2015,0,19.9,0,0
Mumbai,09-08-2015,0,19.1,0,0
Mumbai,10-08-2015,0,21.29,0,0
Mumbai,11-08-2015,0,17.96,0,0
Mumbai,12-08-2015,0,20.1,0,0
Mumbai,13-08-2015,0,30.94,0,0
Mumbai,14-08-2015,0,48.78,0,0
Mumbai,15-08-2015,0,64.61,0,0
Mumbai,16-08-2015,0,68.83,0,0
Mumbai,17-08-2015,0,15.22,0,0
Mumbai,18-08-2015,0,58.14,0,0
Mumbai,19-08-2015,0,48.61,0,0
Mumbai,20-08-2015,0,31.35,0,0
Mumbai,21-08-2015,0,30.96,0,0
Mumbai,22-08-2015,0,35.6,0,0
Mumbai,23-08-2015,0,35.9,0,0
Mumbai,24-08-2015,0,34.6,0,0
Mumbai,25-08-2015,0,55.8,0,0
Mumbai,26-08-2015,0,26.95,0,0
Mumbai,27-08-2015,0,14.48,0,0
Mumbai,28-08-2015,0,93.84,0,0
Mumbai,29-08-2015,0,72.8,0,0
Mumbai,30-08-2015,0,56.18,0,0
Mumbai,31-08-2015,0,57.92,0,0
Mumbai,01-09-2015,0,38.72,0,0
Mumbai,02-09-2015,0,45.2,0,0
Mumbai,03-09-2015,0,52.7,0,0
Mumbai,04-09-2015,0,54.44,0,0
Mumbai,05-09-2015,0,51.49,0,0
Mumbai,06-09-2015,0,40.51,0,0
Mumbai,07-09-2015,0,33.59,0,0
Mumbai,08-09-2015,0,52.77,0,0
Mumbai,09-09-2015,0,45.86,0,0
Mumbai,10-09-2015,0,65.23,0,0
Mumbai,11-09-2015,0,67.7,0,0
Mumbai,12-09-2015,0,53.31,0,0
Mumbai,13-09-2015,0,49.33,0,0
Mumbai,14-09-2015,0,37.42,0,0
Mumbai,15-09-2015,0,26.27,0,0
Mumbai,16-09-2015,0,38.43,0,0
Mumbai,17-09-2015,0,10.81,0,0
Mumbai,18-09-2015,0,10.83,0,0
Mumbai,19-09-2015,0,11.46,0,0
Mumbai,20-09-2015,0,30.68,0,0
Mumbai,21-09-2015,0,18.24,0,0
Mumbai,22-09-2015,0,27.42,0,0
Mumbai,23-09-2015,0,37.69,0,0
Mumbai,24-09-2015,0,36.61,0,0
Mumbai,25-09-2015,0,58.28,0,0
Mumbai,26-09-2015,0,61.58,0,0
Mumbai,27-09-2015,0,60.9,0,0
Mumbai,28-09-2015,0,56.93,0,0
Mumbai,29-09-2015,0,65.55,0,0
Mumbai,30-09-2015,0,96.75,0,0
Mumbai,01-10-2015,0,96.91,0,0
Mumbai,02-10-2015,0,57.75,0,0
Mumbai,03-10-2015,0,42.6,0,0
Mumbai,04-10-2015,0,58.73,0,0
Mumbai,05-10-2015,0,66.33,0,0
Mumbai,06-10-2015,0,76.95,0,0
Mumbai,07-10-2015,0,11.49,0,0
Mumbai,08-10-2015,0,89.4,0,0
Mumbai,09-10-2015,0,36.82,0,0
Mumbai,10-10-2015,0,32.81,0,0
Mumbai,11-10-2015,0,44.91,0,0
Mumbai,12-10-2015,0,46.38,0,0
Mumbai,13-10-2015,0,57.37,0,0
Mumbai,14-10-2015,0,76.35,0,0
Mumbai,15-10-2015,0,13.37,0,0
Mumbai,16-10-2015,0,19.7,0,0
Mumbai,17-10-2015,0,77.91,0,0
Mumbai,18-10-2015,0,64.58,0,0
Mumbai,19-10-2015,0,76.48,0,0
Mumbai,20-10-2015,0,119.37,0,0
Mumbai,21-10-2015,0,116.6,0,0
Mumbai,22-10-2015,0,92.44,0,0
Mumbai,23-10-2015,0,82.39,0,0
Mumbai,24-10-2015,0,99.83,0,0
Mumbai,25-10-2015,0,80.41,0,0
Mumbai,26-10-2015,0,82.5,0,0
Mumbai,27-10-2015,0,82.3,0,0
Mumbai,28-10-2015,0,15.83,0,0
Mumbai,29-10-2015,0,134.1,0,0
Mumbai,30-10-2015,0,17.34,0,0
Mumbai,31-10-2015,0,91.69,0,0
Mumbai,01-11-2015,0,96.58,0,0
Mumbai,02-11-2015,0,97.69,0,0
Mumbai,03-11-2015,0,134.1,0,0
Mumbai,04-11-2015,0,152.3,0,0
Mumbai,05-11-2015,0,129.37,0,0
Mumbai,06-11-2015,0,145.27,0,0
Mumbai,07-11-2015,0,146.31,0,0
Mumbai,08-11-2015,0,136.41,0,0
Mumbai,09-11-2015,0,151.71,0,0
Mumbai,10-11-2015,0,152.57,0,0
Mumbai,11-11-2015,0,129.33,0,0
Mumbai,12-11-2015,0,18.3,0,0
Mumbai,13-11-2015,0,18.14,0,0
Mumbai,14-11-2015,0,118.58,0,0
Mumbai,15-11-2015,0,123.58,0,0
Mumbai,16-11-2015,0,129.55,0,0
Mumbai,17-11-2015,0,123.98,0,0
Mumbai,18-11-2015,0,157.62,0,0
Mumbai,19-11-2015,0,167.83,0,0
Mumbai,20-11-2015,0,128.16,0,0
Mumbai,21-11-2015,0,143.35,0,0
Mumbai,22-11-2015,0,187.31,0,0
Mumbai,23-11-2015,0,129.7,0,0
Mumbai,24-11-2015,0,121.31,0,0
Mumbai,25-11-2015,0,127.13,0,0
Mumbai,26-11-2015,0,184.7,0,0
Mumbai,27-11-2015,0,98.32,0,0
Mumbai,28-11-2015,0,92.86,0,0
Mumbai,29-11-2015,0,127.31,0,0
Mumbai,30-11-2015,0,90.99,0,0
Mumbai,01-12-2015,0,86.6,0,0
Mumbai,02-12-2015,0,87.75,0,0
Mumbai,03-12-2015,0,84.2,0,0
Mumbai,04-12-2015,0,14.86,0,0
Mumbai,05-12-2015,0,142.21,0,0
Mumbai,06-12-2015,0,128.17,0,0
Mumbai,07-12-2015,0,112.94,0,0
Mumbai,08-12-2015,0,116.24,0,0
Mumbai,09-12-2015,0,131.44,0,0
Mumbai,10-12-2015,0,140.27,0,0
Mumbai,11-12-2015,0,134.67,0,0
Mumbai,12-12-2015,0,124.51,0,0
Mumbai,13-12-2015,0,119,0,0
Mumbai,14-12-2015,0,115.6,0,0
Mumbai,15-12-2015,0,97.43,0,0
Mumbai,16-12-2015,0,95.77,0,0
Mumbai,17-12-2015,0,112.23,0,0
Mumbai,18-12-2015,0,11.36,0,0
Mumbai,19-12-2015,0,11.16,0,0
Mumbai,20-12-2015,0,12.87,0,0
Mumbai,21-12-2015,0,91.42,0,0
Mumbai,22-12-2015,0,83.5,0,0
Mumbai,23-12-2015,0,13.17,0,0
Mumbai,24-12-2015,0,92.79,0,0
Mumbai,25-12-2015,0,75.69,0,0
Mumbai,26-12-2015,0,69.94,0,0
Mumbai,27-12-2015,0,86.67,0,0
Mumbai,28-12-2015,0,87.72,0,0
Mumbai,29-12-2015,0,93.76,0,0
Mumbai,30-12-2015,0,117.52,0,0
Mumbai,31-12-2015,0,63.28,0,0
Mumbai,01-01-2016,0,49.73,0,0
Mumbai,02-01-2016,0,51.9,0,0
Mumbai,03-01-2016,0,48,0,0
Mumbai,04-01-2016,0,52.1,0,0
Mumbai,05-01-2016,0,47.24,0,0
Mumbai,06-01-2016,0,13.3,0,0
Mumbai,07-01-2016,0,15.45,0,0
Mumbai,08-01-2016,0,5.69,0,0
Mumbai,09-01-2016,0,7.51,0,0
Mumbai,10-01-2016,0,13.7,0,0
Mumbai,11-01-2016,0,14.47,0,0
Mumbai,12-01-2016,0,7.47,0,0
Mumbai,13-01-2016,0,13.41,0,0
Mumbai,14-01-2016,0,12.4,0,0
Mumbai,15-01-2016,0,14.12,0,0
Mumbai,16-01-2016,0,14.6,0,0
Mumbai,17-01-2016,0,22.37,0,0
Mumbai,18-01-2016,0,22.52,0,0
Mumbai,19-01-2016,0,32.62,0,0
Mumbai,20-01-2016,0,34.4,0,0
Mumbai,21-01-2016,0,34.13,0,0
Mumbai,22-01-2016,0,41.3,0,0
Mumbai,23-01-2016,0,39.93,0,0
Mumbai,24-01-2016,0,39.61,0,0
Mumbai,25-01-2016,0,40.69,0,0
Mumbai,26-01-2016,0,33.8,0,0
Mumbai,27-01-2016,0,14.16,0,0
Mumbai,28-01-2016,0,33.94,0,0
Mumbai,29-01-2016,0,21.15,0,0
Mumbai,30-01-2016,0,18.87,0,0
Mumbai,31-01-2016,0,22.54,0,0
Mumbai,01-02-2016,0,22.87,0,0
Mumbai,02-02-2016,0,31.27,0,0
Mumbai,03-02-2016,0,31.54,0,0
Mumbai,04-02-2016,0,32.4,0,0
Mumbai,05-02-2016,0,28.27,0,0
Mumbai,06-02-2016,0,18.42,0,0
Mumbai,07-02-2016,0,20.36,0,0
Mumbai,08-02-2016,0,20.57,0,0
Mumbai,09-02-2016,0,15.28,0,0
Mumbai,10-02-2016,0,15,0,0
Mumbai,11-02-2016,0,11.11,0,0
Mumbai,12-02-2016,0,13.46,0,0
Mumbai,13-02-2016,0,20.67,0,0
Mumbai,14-02-2016,0,23.56,0,0
Mumbai,15-02-2016,0,39.24,0,0
Mumbai,16-02-2016,0,29.37,0,0
Mumbai,17-02-2016,0,11.48,0,0
Mumbai,18-02-2016,0,18.51,0,0
Mumbai,19-02-2016,0,14.2,0,0
Mumbai,20-02-2016,0,15.41,0,0
Mumbai,21-02-2016,0,25.85,0,0
Mumbai,22-02-2016,0,31.42,0,0
Mumbai,23-02-2016,0,30.57,0,0
Mumbai,24-02-2016,0,15.54,0,0
Mumbai,25-02-2016,0,19.35,0,0
Mumbai,26-02-2016,0,19.29,0,0
Mumbai,27-02-2016,0,17.54,0,0
Mumbai,28-02-2016,0,15.92,0,0
Mumbai,29-02-2016,0,16.44,0,0
Mumbai,01-03-2016,0,24.44,0,0
Mumbai,02-03-2016,0,15.33,0,0
Mumbai,03-03-2016,0,22.76,0,0
Mumbai,04-03-2016,0,19.32,0,0
Mumbai,05-03-2016,0,16.51,0,0
Mumbai,06-03-2016,0,13.36,0,0
Mumbai,07-03-2016,0,18.1,0,0
Mumbai,08-03-2016,0,27.11,0,0
Mumbai,09-03-2016,0,24.4,0,0
Mumbai,10-03-2016,0,29.35,0,0
Mumbai,11-03-2016,0,25.65,0,0
Mumbai,12-03-2016,0,23.2,0,0
Mumbai,13-03-2016,0,13.9,0,0
Mumbai,14-03-2016,0,12.24,0,0
Mumbai,15-03-2016,0,12.26,0,0
Mumbai,16-03-2016,0,12.77,0,0
Mumbai,17-03-2016,0,9.7,0,0
Mumbai,18-03-2016,0,10.55,0,0
Mumbai,19-03-2016,0,11.5,0,0
Mumbai,20-03-2016,0,11.9,0,0
Mumbai,21-03-2016,0,11.58,0,0
Mumbai,22-03-2016,0,13.43,0,0
Mumbai,23-03-2016,0,14.84,0,0
Mumbai,24-03-2016,0,13.11,0,0
Mumbai,25-03-2016,0,13.65,0,0
Mumbai,26-03-2016,0,17.12,0,0
Mumbai,27-03-2016,0,17.88,0,0
Mumbai,28-03-2016,0,24.33,0,0
Mumbai,29-03-2016,0,18.85,0,0
Mumbai,30-03-2016,0,19.25,0,0
Mumbai,31-03-2016,0,19.18,0,0
Mumbai,01-04-2016,0,18.63,0,0
Mumbai,02-04-2016,0,18.51,0,0
Mumbai,03-04-2016,0,19.38,0,0
Mumbai,04-04-2016,0,19.94,0,0
Mumbai,05-04-2016,0,20.59,0,0
Mumbai,06-04-2016,0,21.64,0,0
Mumbai,07-04-2016,0,22.24,0,0
Mumbai,08-04-2016,0,25.6,0,0
Mumbai,09-04-2016,0,24.28,0,0
Mumbai,10-04-2016,0,23.82,0,0
Mumbai,11-04-2016,0,24.34,0,0
Mumbai,12-04-2016,0,24.18,0,0
Mumbai,13-04-2016,0,24.29,0,0
Mumbai,14-04-2016,0,25.33,0,0
Mumbai,15-04-2016,0,25.36,0,0
Mumbai,16-04-2016,0,26.31,0,0
Mumbai,17-04-2016,0,25.53,0,0
Mumbai,18-04-2016,0,27.33,0,0
Mumbai,19-04-2016,0,26.39,0,0
Mumbai,20-04-2016,0,26.39,0,0
Mumbai,21-04-2016,0,25.94,0,0
Mumbai,22-04-2016,0,26.45,0,0
Mumbai,23-04-2016,0,27.5,0,0
Mumbai,24-04-2016,0,27.17,0,0
Mumbai,25-04-2016,0,29.82,0,0
Mumbai,26-04-2016,0,34,0,0
Mumbai,27-04-2016,0,33.99,0,0
Mumbai,28-04-2016,0,34.73,0,0
Mumbai,29-04-2016,0,33.8,0,0
Mumbai,30-04-2016,0,36.67,0,0
Mumbai,01-05-2016,0,34.63,0,0
Mumbai,02-05-2016,0,34.66,0,0
Mumbai,03-05-2016,0,35.46,0,0
Mumbai,04-05-2016,0,35.1,0,0
Mumbai,05-05-2016,0,35.86,0,0
Mumbai,06-05-2016,0,36.91,0,0
Mumbai,07-05-2016,0,37.2,0,0
Mumbai,08-05-2016,0,34.65,0,0
Mumbai,09-05-2016,0,37.14,0,0
Mumbai,10-05-2016,0,37.73,0,0
Mumbai,11-05-2016,0,22.31,0,0
Mumbai,12-05-2016,0,8.19,0,0
Mumbai,13-05-2016,0,13.13,0,0
Mumbai,14-05-2016,0,12.79,0,0
Mumbai,15-05-2016,0,11.68,0,0
Mumbai,16-05-2016,0,13.94,0,0
Mumbai,17-05-2016,0,14.28,0,0
Mumbai,18-05-2016,0,14.79,0,0
Mumbai,19-05-2016,0,14.48,0,0
Mumbai,20-05-2016,0,15.88,0,0
Mumbai,21-05-2016,0,18.2,0,0
Mumbai,22-05-2016,0,16.48,0,0
Mumbai,23-05-2016,0,16.52,0,0
Mumbai,24-05-2016,0,19.33,0,0
Mumbai,25-05-2016,0,16.17,0,0
Mumbai,26-05-2016,0,1.89,0,0
Mumbai,27-05-2016,0,4.63,0,0
Mumbai,28-05-2016,0,6.95,0,0
Mumbai,29-05-2016,0,4.76,0,0
Mumbai,30-05-2016,0,6.22,0,0
Mumbai,31-05-2016,0,5.38,0,0
Mumbai,01-06-2016,0,4.9,0,0
Mumbai,02-06-2016,0,5.15,0,0
Mumbai,03-06-2016,0,5.24,0,0
Mumbai,04-06-2016,0,4.9,0,0
Mumbai,05-06-2016,0,5.3,0,0
Mumbai,06-06-2016,0,5.2,0,0
Mumbai,07-06-2016,0,5.21,0,0
Mumbai,08-06-2016,0,5.79,0,0
Mumbai,09-06-2016,0,5.11,0,0
Mumbai,10-06-2016,0,6.2,0,0
Mumbai,11-06-2016,0,7.6,0,0
Mumbai,12-06-2016,0,6.4,0,0
Mumbai,13-06-2016,0,6.43,0,0
Mumbai,14-06-2016,0,9.66,0,0
Mumbai,15-06-2016,0,16.88,0,0
Mumbai,16-06-2016,0,15.96,0,0
Mumbai,17-06-2016,0,15.36,0,0
Mumbai,18-06-2016,0,16.55,0,0
Mumbai,19-06-2016,0,16.66,0,0
Mumbai,20-06-2016,0,16.12,0,0
Mumbai,21-06-2016,0,15.32,0,0
Mumbai,22-06-2016,0,0,0,0
Mumbai,23-06-2016,0,0,0,0
Mumbai,24-06-2016,0,77.59,0,0
Mumbai,25-06-2016,0,0,0,0
Mumbai,26-06-2016,0,0,0,0
Mumbai,27-06-2016,0,0,0,0
Mumbai,28-06-2016,0,0,0,0
Mumbai,29-06-2016,0,0,0,0
Mumbai,30-06-2016,0,99.96,0,0
Mumbai,01-07-2016,0,111.48,0,0
Mumbai,02-07-2016,0,14.15,0,0
Mumbai,03-07-2016,0,99.18,0,0
Mumbai,04-07-2016,0,82.27,0,0
Mumbai,05-07-2016,0,79.53,0,0
Mumbai,06-07-2016,0,42.96,0,0
Mumbai,07-07-2016,0,26.35,0,0
Mumbai,08-07-2016,0,25.2,0,0
Mumbai,09-07-2016,0,19.99,0,0
Mumbai,10-07-2016,0,16.85,0,0
Mumbai,11-07-2016,0,17.83,0,0
Mumbai,12-07-2016,0,18.72,0,0
Mumbai,13-07-2016,0,17.3,0,0
Mumbai,14-07-2016,0,68.16,0,0
Mumbai,15-07-2016,0,139.88,0,0
Mumbai,16-07-2016,0,13.52,0,0
Mumbai,17-07-2016,0,88.11,0,0
Mumbai,18-07-2016,0,17.39,0,0
Mumbai,19-07-2016,0,33.16,0,0
Mumbai,20-07-2016,0,16.9,0,0
Mumbai,21-07-2016,0,60.9,0,0
Mumbai,22-07-2016,0,34.5,0,0
Mumbai,23-07-2016,0,64.61,0,0
Mumbai,24-07-2016,0,137.22,0,0
Mumbai,25-07-2016,0,67.99,0,0
Mumbai,26-07-2016,0,31.25,0,0
Mumbai,27-07-2016,0,194.1,0,0
Mumbai,28-07-2016,0,467.63,0,0
Mumbai,29-07-2016,0,378.31,0,0
Mumbai,30-07-2016,0,16.78,0,0
Mumbai,31-07-2016,0,98.26,0,0
Mumbai,01-08-2016,0,177.87,0,0
Mumbai,02-08-2016,0,260.73,0,0
Mumbai,03-08-2016,0,212.6,0,0
Mumbai,04-08-2016,0,27.3,0,0
Mumbai,05-08-2016,0,165.44,0,0
Mumbai,06-08-2016,0,142.18,0,0
Mumbai,07-08-2016,0,273.33,0,0
Mumbai,08-08-2016,0,261.63,0,0
Mumbai,09-08-2016,0,172.24,0,0
Mumbai,10-08-2016,0,142.25,0,0
Mumbai,11-08-2016,0,150.77,0,0
Mumbai,12-08-2016,0,0,0,0
Mumbai,13-08-2016,0,0,0,0
Mumbai,14-08-2016,0,0,0,0
Mumbai,15-08-2016,0,0,0,0
Mumbai,16-08-2016,0,0,0,0
Mumbai,17-08-2016,0,0,0,0
Mumbai,18-08-2016,0,0,0,0
Mumbai,19-08-2016,0,0,0,0
Mumbai,20-08-2016,0,0,0,0
Mumbai,21-08-2016,0,0,0,0
Mumbai,22-08-2016,0,0,0,0
Mumbai,23-08-2016,0,0,0,0
Mumbai,24-08-2016,0,0,0,0
Mumbai,25-08-2016,0,0,0,0
Mumbai,26-08-2016,0,0,0,0
Mumbai,27-08-2016,0,0,0,0
Mumbai,28-08-2016,0,0,0,0
Mumbai,29-08-2016,0,0,0,0
Mumbai,30-08-2016,0,0,0,0
Mumbai,31-08-2016,0,0,0,0
Mumbai,01-09-2016,0,0,0,0
Mumbai,02-09-2016,0,0,0,0
